station,date,year,month,day,tmax_c,tmax_f,qc_flag
USW00013958,1954-08-07,1954,8,7,38.3,100.94,
USW00013958,1954-08-08,1954,8,8,38.9,102.02,
USW00013958,1954-08-09,1954,8,9,38.9,102.02,
USW00013958,1954-08-10,1954,8,10,38.9,102.02,
USW00013958,1954-08-11,1954,8,11,37.8,100.04,
USW00013958,1954-08-12,1954,8,12,37.8,100.04,
USW00013958,1954-08-13,1954,8,13,37.8,100.04,
USW00013958,1954-08-14,1954,8,14,37.8,100.04,
USW00013958,1954-08-15,1954,8,15,37.2,98.96,
USW00013958,1954-08-16,1954,8,16,36.7,98.06,
USW00013958,1954-08-17,1954,8,17,36.7,98.06,
USW00013958,1954-08-18,1954,8,18,37.2,98.96,
USW00013958,1954-08-19,1954,8,19,37.2,98.96,
USW00013958,1954-08-20,1954,8,20,37.8,100.04,
USW00013958,1954-08-21,1954,8,21,37.8,100.04,
USW00013958,1954-08-22,1954,8,22,32.8,91.04,
USW00013958,1954-08-23,1954,8,23,34.4,93.92,
USW00013958,1954-08-24,1954,8,24,34.4,93.92,
USW00013958,1954-08-25,1954,8,25,33.9,93.02,
USW00013958,1954-08-26,1954,8,26,36.7,98.06,
USW00013958,1954-08-27,1954,8,27,36.1,96.98,
USW00013958,1954-08-28,1954,8,28,35.0,95.0,
USW00013958,1954-08-29,1954,8,29,35.0,95.0,
USW00013958,1954-08-30,1954,8,30,40.0,104.0,
USW00013958,1954-08-31,1954,8,31,40.6,105.08,
USW00013958,1955-06-01,1955,6,1,32.8,91.04,
USW00013958,1955-06-02,1955,6,2,31.1,87.98,
USW00013958,1955-06-03,1955,6,3,31.1,87.98,
USW00013958,1955-06-04,1955,6,4,32.2,89.96,
USW00013958,1955-06-05,1955,6,5,32.2,89.96,
USW00013958,1955-06-06,1955,6,6,31.1,87.98,
USW00013958,1955-06-07,1955,6,7,32.8,91.04,
USW00013958,1955-06-08,1955,6,8,33.9,93.02,
USW00013958,1955-06-09,1955,6,9,27.2,80.96,
USW00013958,1955-06-10,1955,6,10,24.4,75.92,
USW00013958,1955-06-11,1955,6,11,27.8,82.04,
USW00013958,1955-06-12,1955,6,12,31.1,87.98,
USW00013958,1955-06-13,1955,6,13,32.2,89.96,
USW00013958,1955-06-14,1955,6,14,32.8,91.04,
USW00013958,1955-06-15,1955,6,15,34.4,93.92,
USW00013958,1955-06-16,1955,6,16,33.9,93.02,
USW00013958,1955-06-17,1955,6,17,33.3,91.94,
USW00013958,1955-06-18,1955,6,18,33.3,91.94,
USW00013958,1955-06-19,1955,6,19,32.8,91.04,
USW00013958,1955-06-20,1955,6,20,32.8,91.04,
USW00013958,1955-06-21,1955,6,21,32.8,91.04,
USW00013958,1955-06-22,1955,6,22,33.3,91.94,
USW00013958,1955-06-23,1955,6,23,33.3,91.94,
USW00013958,1955-06-24,1955,6,24,33.9,93.02,
USW00013958,1955-06-25,1955,6,25,35.6,96.08,
USW00013958,1955-06-26,1955,6,26,35.6,96.08,
USW00013958,1955-06-27,1955,6,27,36.1,96.98,
USW00013958,1955-06-28,1955,6,28,35.6,96.08,
USW00013958,1955-06-29,1955,6,29,35.0,95.0,
USW00013958,1955-06-30,1955,6,30,36.1,96.98,
USW00013958,1955-07-01,1955,7,1,35.6,96.08,
USW00013958,1955-07-02,1955,7,2,35.0,95.0,
USW00013958,1955-07-03,1955,7,3,34.4,93.92,
USW00013958,1955-07-04,1955,7,4,33.9,93.02,
USW00013958,1955-07-05,1955,7,5,35.6,96.08,
USW00013958,1955-07-06,1955,7,6,35.6,96.08,
USW00013958,1955-07-07,1955,7,7,36.7,98.06,
USW00013958,1955-07-08,1955,7,8,36.1,96.98,
USW00013958,1955-07-09,1955,7,9,33.9,93.02,
USW00013958,1955-07-10,1955,7,10,32.8,91.04,
USW00013958,1955-07-11,1955,7,11,37.2,98.96,
USW00013958,1955-07-12,1955,7,12,38.3,100.94,
USW00013958,1955-07-13,1955,7,13,37.2,98.96,
USW00013958,1955-07-14,1955,7,14,36.1,96.98,
USW00013958,1955-07-15,1955,7,15,35.6,96.08,
USW00013958,1955-07-16,1955,7,16,36.1,96.98,
USW00013958,1955-07-17,1955,7,17,35.6,96.08,
USW00013958,1955-07-18,1955,7,18,35.6,96.08,
USW00013958,1955-07-19,1955,7,19,35.0,95.0,
USW00013958,1955-07-20,1955,7,20,32.8,91.04,
USW00013958,1955-07-21,1955,7,21,34.4,93.92,
USW00013958,1955-07-22,1955,7,22,35.6,96.08,
USW00013958,1955-07-23,1955,7,23,34.4,93.92,
USW00013958,1955-07-24,1955,7,24,35.0,95.0,
USW00013958,1955-07-25,1955,7,25,35.6,96.08,
USW00013958,1955-07-26,1955,7,26,34.4,93.92,
USW00013958,1955-07-27,1955,7,27,36.7,98.06,
USW00013958,1955-07-28,1955,7,28,34.4,93.92,
USW00013958,1955-07-29,1955,7,29,35.0,95.0,
USW00013958,1955-07-30,1955,7,30,36.7,98.06,
USW00013958,1955-07-31,1955,7,31,38.9,102.02,
USW00013958,1955-08-01,1955,8,1,36.7,98.06,
USW00013958,1955-08-02,1955,8,2,35.6,96.08,
USW00013958,1955-08-03,1955,8,3,35.0,95.0,
USW00013958,1955-08-04,1955,8,4,34.4,93.92,
USW00013958,1955-08-05,1955,8,5,36.1,96.98,
USW00013958,1955-08-06,1955,8,6,36.7,98.06,
USW00013958,1955-08-07,1955,8,7,37.8,100.04,
USW00013958,1955-08-08,1955,8,8,38.9,102.02,
USW00013958,1955-08-09,1955,8,9,38.9,102.02,
USW00013958,1955-08-10,1955,8,10,37.8,100.04,
USW00013958,1955-08-11,1955,8,11,31.7,89.06,
USW00013958,1955-08-12,1955,8,12,32.2,89.96,
USW00013958,1955-08-13,1955,8,13,33.3,91.94,
USW00013958,1955-08-14,1955,8,14,33.3,91.94,
USW00013958,1955-08-15,1955,8,15,34.4,93.92,
USW00013958,1955-08-16,1955,8,16,35.6,96.08,
USW00013958,1955-08-17,1955,8,17,36.7,98.06,
USW00013958,1955-08-18,1955,8,18,29.4,84.92,
USW00013958,1955-08-19,1955,8,19,30.0,86.0,
USW00013958,1955-08-20,1955,8,20,32.8,91.04,
USW00013958,1955-08-21,1955,8,21,33.3,91.94,
USW00013958,1955-08-22,1955,8,22,35.6,96.08,
USW00013958,1955-08-23,1955,8,23,36.7,98.06,
USW00013958,1955-08-24,1955,8,24,37.8,100.04,
USW00013958,1955-08-25,1955,8,25,37.2,98.96,
USW00013958,1955-08-26,1955,8,26,35.6,96.08,
USW00013958,1955-08-27,1955,8,27,36.1,96.98,
USW00013958,1955-08-28,1955,8,28,33.9,93.02,
USW00013958,1955-08-29,1955,8,29,36.7,98.06,
USW00013958,1955-08-30,1955,8,30,36.1,96.98,
USW00013958,1955-08-31,1955,8,31,33.3,91.94,
USW00013958,1956-06-01,1956,6,1,30.6,87.08,
USW00013958,1956-06-02,1956,6,2,32.8,91.04,
USW00013958,1956-06-03,1956,6,3,32.2,89.96,
USW00013958,1956-06-04,1956,6,4,35.0,95.0,
USW00013958,1956-06-05,1956,6,5,35.6,96.08,
USW00013958,1956-06-06,1956,6,6,35.0,95.0,
USW00013958,1956-06-07,1956,6,7,36.1,96.98,
USW00013958,1956-06-08,1956,6,8,36.7,98.06,
USW00013958,1956-06-09,1956,6,9,37.2,98.96,
USW00013958,1956-06-10,1956,6,10,33.3,91.94,
USW00013958,1956-06-11,1956,6,11,35.6,96.08,
USW00013958,1956-06-12,1956,6,12,34.4,93.92,
USW00013958,1956-06-13,1956,6,13,34.4,93.92,
USW00013958,1956-06-14,1956,6,14,36.7,98.06,
USW00013958,1956-06-15,1956,6,15,35.6,96.08,
USW00013958,1956-06-16,1956,6,16,37.2,98.96,
USW00013958,1956-06-17,1956,6,17,34.4,93.92,
USW00013958,1956-06-18,1956,6,18,31.7,89.06,
USW00013958,1956-06-19,1956,6,19,35.6,96.08,
USW00013958,1956-06-20,1956,6,20,34.4,93.92,
USW00013958,1956-06-21,1956,6,21,36.1,96.98,
USW00013958,1956-06-22,1956,6,22,36.7,98.06,
USW00013958,1956-06-23,1956,6,23,37.2,98.96,
USW00013958,1956-06-24,1956,6,24,36.1,96.98,
USW00013958,1956-06-25,1956,6,25,36.7,98.06,
USW00013958,1956-06-26,1956,6,26,37.2,98.96,
USW00013958,1956-06-27,1956,6,27,37.8,100.04,
USW00013958,1956-06-28,1956,6,28,38.9,102.02,
USW00013958,1956-06-29,1956,6,29,38.9,102.02,
USW00013958,1956-06-30,1956,6,30,37.2,98.96,
USW00013958,1956-07-01,1956,7,1,36.1,96.98,
USW00013958,1956-07-02,1956,7,2,36.7,98.06,
USW00013958,1956-07-03,1956,7,3,35.0,95.0,
USW00013958,1956-07-04,1956,7,4,37.2,98.96,
USW00013958,1956-07-05,1956,7,5,38.3,100.94,
USW00013958,1956-07-06,1956,7,6,38.9,102.02,
USW00013958,1956-07-07,1956,7,7,38.3,100.94,
USW00013958,1956-07-08,1956,7,8,38.9,102.02,
USW00013958,1956-07-09,1956,7,9,37.8,100.04,
USW00013958,1956-07-10,1956,7,10,37.2,98.96,
USW00013958,1956-07-11,1956,7,11,36.7,98.06,
USW00013958,1956-07-12,1956,7,12,36.7,98.06,
USW00013958,1956-07-13,1956,7,13,36.7,98.06,
USW00013958,1956-07-14,1956,7,14,37.8,100.04,
USW00013958,1956-07-15,1956,7,15,38.3,100.94,
USW00013958,1956-07-16,1956,7,16,39.4,102.92,
USW00013958,1956-07-17,1956,7,17,39.4,102.92,
USW00013958,1956-07-18,1956,7,18,38.9,102.02,
USW00013958,1956-07-19,1956,7,19,38.3,100.94,
USW00013958,1956-07-20,1956,7,20,38.3,100.94,
USW00013958,1956-07-21,1956,7,21,36.7,98.06,
USW00013958,1956-07-22,1956,7,22,36.1,96.98,
USW00013958,1956-07-23,1956,7,23,36.7,98.06,
USW00013958,1956-07-24,1956,7,24,38.3,100.94,
USW00013958,1956-07-25,1956,7,25,37.2,98.96,
USW00013958,1956-07-26,1956,7,26,36.1,96.98,
USW00013958,1956-07-27,1956,7,27,36.1,96.98,
USW00013958,1956-07-28,1956,7,28,36.7,98.06,
USW00013958,1956-07-29,1956,7,29,37.2,98.96,
USW00013958,1956-07-30,1956,7,30,36.1,96.98,
USW00013958,1956-07-31,1956,7,31,37.8,100.04,
USW00013958,1956-08-01,1956,8,1,37.2,98.96,
USW00013958,1956-08-02,1956,8,2,37.2,98.96,
USW00013958,1956-08-03,1956,8,3,37.2,98.96,
USW00013958,1956-08-04,1956,8,4,38.3,100.94,
USW00013958,1956-08-05,1956,8,5,38.9,102.02,
USW00013958,1956-08-06,1956,8,6,38.9,102.02,
USW00013958,1956-08-07,1956,8,7,37.2,98.96,
USW00013958,1956-08-08,1956,8,8,38.3,100.94,
USW00013958,1956-08-09,1956,8,9,38.9,102.02,
USW00013958,1956-08-10,1956,8,10,38.3,100.94,
USW00013958,1956-08-11,1956,8,11,37.8,100.04,
USW00013958,1956-08-12,1956,8,12,38.3,100.94,
USW00013958,1956-08-13,1956,8,13,38.3,100.94,
USW00013958,1956-08-14,1956,8,14,38.9,102.02,
USW00013958,1956-08-15,1956,8,15,40.0,104.0,
USW00013958,1956-08-16,1956,8,16,40.0,104.0,
USW00013958,1956-08-17,1956,8,17,35.0,95.0,
USW00013958,1956-08-18,1956,8,18,38.3,100.94,
USW00013958,1956-08-19,1956,8,19,38.3,100.94,
USW00013958,1956-08-20,1956,8,20,30.0,86.0,
USW00013958,1956-08-21,1956,8,21,31.7,89.06,
USW00013958,1956-08-22,1956,8,22,34.4,93.92,
USW00013958,1956-08-23,1956,8,23,36.1,96.98,
USW00013958,1956-08-24,1956,8,24,36.7,98.06,
USW00013958,1956-08-25,1956,8,25,33.9,93.02,
USW00013958,1956-08-26,1956,8,26,27.8,82.04,
USW00013958,1956-08-27,1956,8,27,33.3,91.94,
USW00013958,1956-08-28,1956,8,28,35.0,95.0,
USW00013958,1956-08-29,1956,8,29,36.7,98.06,
USW00013958,1956-08-30,1956,8,30,37.8,100.04,
USW00013958,1956-08-31,1956,8,31,36.7,98.06,
USW00013958,1957-06-01,1957,6,1,30.0,86.0,
USW00013958,1957-06-02,1957,6,2,26.1,78.98,
USW00013958,1957-06-03,1957,6,3,23.3,73.94,
USW00013958,1957-06-04,1957,6,4,27.2,80.96,
USW00013958,1957-06-05,1957,6,5,27.2,80.96,
USW00013958,1957-06-06,1957,6,6,30.6,87.08,
USW00013958,1957-06-07,1957,6,7,30.6,87.08,
USW00013958,1957-06-08,1957,6,8,32.8,91.04,
USW00013958,1957-06-09,1957,6,9,33.3,91.94,
USW00013958,1957-06-10,1957,6,10,33.3,91.94,
USW00013958,1957-06-11,1957,6,11,34.4,93.92,
USW00013958,1957-06-12,1957,6,12,30.0,86.0,
USW00013958,1957-06-13,1957,6,13,33.3,91.94,
USW00013958,1957-06-14,1957,6,14,33.3,91.94,
USW00013958,1957-06-15,1957,6,15,33.3,91.94,
USW00013958,1957-06-16,1957,6,16,33.3,91.94,
USW00013958,1957-06-17,1957,6,17,32.8,91.04,
USW00013958,1957-06-18,1957,6,18,32.8,91.04,
USW00013958,1957-06-19,1957,6,19,32.8,91.04,
USW00013958,1957-06-20,1957,6,20,32.8,91.04,
USW00013958,1957-06-21,1957,6,21,32.2,89.96,
USW00013958,1957-06-22,1957,6,22,35.0,95.0,
USW00013958,1957-06-23,1957,6,23,33.9,93.02,
USW00013958,1957-06-24,1957,6,24,31.7,89.06,
USW00013958,1957-06-25,1957,6,25,33.3,91.94,
USW00013958,1957-06-26,1957,6,26,33.9,93.02,
USW00013958,1957-06-27,1957,6,27,34.4,93.92,
USW00013958,1957-06-28,1957,6,28,36.1,96.98,
USW00013958,1957-06-29,1957,6,29,36.1,96.98,
USW00013958,1957-06-30,1957,6,30,35.6,96.08,
USW00013958,1957-07-01,1957,7,1,35.6,96.08,
USW00013958,1957-07-02,1957,7,2,36.7,98.06,
USW00013958,1957-07-03,1957,7,3,36.7,98.06,
USW00013958,1957-07-04,1957,7,4,36.7,98.06,
USW00013958,1957-07-05,1957,7,5,37.2,98.96,
USW00013958,1957-07-06,1957,7,6,37.8,100.04,
USW00013958,1957-07-07,1957,7,7,37.2,98.96,
USW00013958,1957-07-08,1957,7,8,36.1,96.98,
USW00013958,1957-07-09,1957,7,9,33.3,91.94,
USW00013958,1957-07-10,1957,7,10,35.0,95.0,
USW00013958,1957-07-11,1957,7,11,36.1,96.98,
USW00013958,1957-07-12,1957,7,12,36.7,98.06,
USW00013958,1957-07-13,1957,7,13,36.7,98.06,
USW00013958,1957-07-14,1957,7,14,36.1,96.98,
USW00013958,1957-07-15,1957,7,15,35.6,96.08,
USW00013958,1957-07-16,1957,7,16,36.1,96.98,
USW00013958,1957-07-17,1957,7,17,36.7,98.06,
USW00013958,1957-07-18,1957,7,18,36.7,98.06,
USW00013958,1957-07-19,1957,7,19,37.2,98.96,
USW00013958,1957-07-20,1957,7,20,37.8,100.04,
USW00013958,1957-07-21,1957,7,21,37.8,100.04,
USW00013958,1957-07-22,1957,7,22,34.4,93.92,
USW00013958,1957-07-23,1957,7,23,35.6,96.08,
USW00013958,1957-07-24,1957,7,24,35.6,96.08,
USW00013958,1957-07-25,1957,7,25,36.1,96.98,
USW00013958,1957-07-26,1957,7,26,37.2,98.96,
USW00013958,1957-07-27,1957,7,27,37.2,98.96,
USW00013958,1957-07-28,1957,7,28,38.9,102.02,
USW00013958,1957-07-29,1957,7,29,39.4,102.92,
USW00013958,1957-07-30,1957,7,30,40.0,104.0,
USW00013958,1957-07-31,1957,7,31,37.2,98.96,
USW00013958,1957-08-01,1957,8,1,37.8,100.04,
USW00013958,1957-08-02,1957,8,2,38.3,100.94,
USW00013958,1957-08-03,1957,8,3,37.8,100.04,
USW00013958,1957-08-04,1957,8,4,37.8,100.04,
USW00013958,1957-08-05,1957,8,5,36.7,98.06,
USW00013958,1957-08-06,1957,8,6,32.2,89.96,
USW00013958,1957-08-07,1957,8,7,35.6,96.08,
USW00013958,1957-08-08,1957,8,8,36.1,96.98,
USW00013958,1957-08-09,1957,8,9,36.7,98.06,
USW00013958,1957-08-10,1957,8,10,34.4,93.92,
USW00013958,1957-08-11,1957,8,11,38.3,100.94,
USW00013958,1957-08-12,1957,8,12,37.8,100.04,
USW00013958,1957-08-13,1957,8,13,37.8,100.04,
USW00013958,1957-08-14,1957,8,14,38.3,100.94,
USW00013958,1957-08-15,1957,8,15,37.2,98.96,
USW00013958,1957-08-16,1957,8,16,37.8,100.04,
USW00013958,1957-08-17,1957,8,17,38.3,100.94,
USW00013958,1957-08-18,1957,8,18,36.7,98.06,
USW00013958,1957-08-19,1957,8,19,34.4,93.92,
USW00013958,1957-08-20,1957,8,20,35.6,96.08,
USW00013958,1957-08-21,1957,8,21,35.6,96.08,
USW00013958,1957-08-22,1957,8,22,35.6,96.08,
USW00013958,1957-08-23,1957,8,23,36.1,96.98,
USW00013958,1957-08-24,1957,8,24,36.7,98.06,
USW00013958,1957-08-25,1957,8,25,37.2,98.96,
USW00013958,1957-08-26,1957,8,26,37.8,100.04,
USW00013958,1957-08-27,1957,8,27,37.8,100.04,
USW00013958,1957-08-28,1957,8,28,36.7,98.06,
USW00013958,1957-08-29,1957,8,29,35.6,96.08,
USW00013958,1957-08-30,1957,8,30,35.6,96.08,
USW00013958,1957-08-31,1957,8,31,35.6,96.08,
USW00013958,1958-06-01,1958,6,1,34.4,93.92,
USW00013958,1958-06-02,1958,6,2,33.9,93.02,
USW00013958,1958-06-03,1958,6,3,34.4,93.92,
USW00013958,1958-06-04,1958,6,4,34.4,93.92,
USW00013958,1958-06-05,1958,6,5,34.4,93.92,
USW00013958,1958-06-06,1958,6,6,35.6,96.08,
USW00013958,1958-06-07,1958,6,7,34.4,93.92,
USW00013958,1958-06-08,1958,6,8,35.0,95.0,
USW00013958,1958-06-09,1958,6,9,35.0,95.0,
USW00013958,1958-06-10,1958,6,10,36.1,96.98,
USW00013958,1958-06-11,1958,6,11,36.1,96.98,
USW00013958,1958-06-12,1958,6,12,35.6,96.08,
USW00013958,1958-06-13,1958,6,13,35.6,96.08,
USW00013958,1958-06-14,1958,6,14,35.6,96.08,
USW00013958,1958-06-15,1958,6,15,35.0,95.0,
USW00013958,1958-06-16,1958,6,16,31.7,89.06,
USW00013958,1958-06-17,1958,6,17,30.6,87.08,
USW00013958,1958-06-18,1958,6,18,35.0,95.0,
USW00013958,1958-06-19,1958,6,19,36.1,96.98,
USW00013958,1958-06-20,1958,6,20,37.2,98.96,
USW00013958,1958-06-21,1958,6,21,35.6,96.08,
USW00013958,1958-06-22,1958,6,22,30.0,86.0,
USW00013958,1958-06-23,1958,6,23,32.2,89.96,
USW00013958,1958-06-24,1958,6,24,35.0,95.0,
USW00013958,1958-06-25,1958,6,25,35.6,96.08,
USW00013958,1958-06-26,1958,6,26,30.0,86.0,
USW00013958,1958-06-27,1958,6,27,31.1,87.98,
USW00013958,1958-06-28,1958,6,28,30.6,87.08,
USW00013958,1958-06-29,1958,6,29,35.0,95.0,
USW00013958,1958-06-30,1958,6,30,35.0,95.0,
USW00013958,1958-07-01,1958,7,1,33.9,93.02,
USW00013958,1958-07-02,1958,7,2,35.0,95.0,
USW00013958,1958-07-03,1958,7,3,33.9,93.02,
USW00013958,1958-07-04,1958,7,4,35.0,95.0,
USW00013958,1958-07-05,1958,7,5,35.6,96.08,
USW00013958,1958-07-06,1958,7,6,34.4,93.92,
USW00013958,1958-07-07,1958,7,7,30.6,87.08,
USW00013958,1958-07-08,1958,7,8,32.8,91.04,
USW00013958,1958-07-09,1958,7,9,35.0,95.0,
USW00013958,1958-07-10,1958,7,10,33.9,93.02,
USW00013958,1958-07-11,1958,7,11,34.4,93.92,
USW00013958,1958-07-12,1958,7,12,34.4,93.92,
USW00013958,1958-07-13,1958,7,13,35.0,95.0,
USW00013958,1958-07-14,1958,7,14,35.0,95.0,
USW00013958,1958-07-15,1958,7,15,35.6,96.08,
USW00013958,1958-07-16,1958,7,16,36.1,96.98,
USW00013958,1958-07-17,1958,7,17,36.1,96.98,
USW00013958,1958-07-18,1958,7,18,35.6,96.08,
USW00013958,1958-07-19,1958,7,19,35.6,96.08,
USW00013958,1958-07-20,1958,7,20,36.7,98.06,
USW00013958,1958-07-21,1958,7,21,36.7,98.06,
USW00013958,1958-07-22,1958,7,22,36.7,98.06,
USW00013958,1958-07-23,1958,7,23,37.2,98.96,
USW00013958,1958-07-24,1958,7,24,37.2,98.96,
USW00013958,1958-07-25,1958,7,25,36.7,98.06,
USW00013958,1958-07-26,1958,7,26,36.1,96.98,
USW00013958,1958-07-27,1958,7,27,36.7,98.06,
USW00013958,1958-07-28,1958,7,28,36.7,98.06,
USW00013958,1958-07-29,1958,7,29,37.2,98.96,
USW00013958,1958-07-30,1958,7,30,37.8,100.04,
USW00013958,1958-07-31,1958,7,31,37.2,98.96,
USW00013958,1958-08-01,1958,8,1,37.2,98.96,
USW00013958,1958-08-02,1958,8,2,38.3,100.94,
USW00013958,1958-08-03,1958,8,3,38.9,102.02,
USW00013958,1958-08-04,1958,8,4,38.3,100.94,
USW00013958,1958-08-05,1958,8,5,37.2,98.96,
USW00013958,1958-08-06,1958,8,6,37.2,98.96,
USW00013958,1958-08-07,1958,8,7,37.8,100.04,
USW00013958,1958-08-08,1958,8,8,37.8,100.04,
USW00013958,1958-08-09,1958,8,9,36.7,98.06,
USW00013958,1958-08-10,1958,8,10,36.7,98.06,
USW00013958,1958-08-11,1958,8,11,36.7,98.06,
USW00013958,1958-08-12,1958,8,12,38.9,102.02,
USW00013958,1958-08-13,1958,8,13,39.4,102.92,
USW00013958,1958-08-14,1958,8,14,36.7,98.06,
USW00013958,1958-08-15,1958,8,15,37.8,100.04,
USW00013958,1958-08-16,1958,8,16,36.1,96.98,
USW00013958,1958-08-17,1958,8,17,38.9,102.02,
USW00013958,1958-08-18,1958,8,18,33.3,91.94,
USW00013958,1958-08-19,1958,8,19,36.1,96.98,
USW00013958,1958-08-20,1958,8,20,36.7,98.06,
USW00013958,1958-08-21,1958,8,21,35.6,96.08,
USW00013958,1958-08-22,1958,8,22,32.2,89.96,
USW00013958,1958-08-23,1958,8,23,36.1,96.98,
USW00013958,1958-08-24,1958,8,24,32.8,91.04,
USW00013958,1958-08-25,1958,8,25,32.8,91.04,
USW00013958,1958-08-26,1958,8,26,36.1,96.98,
USW00013958,1958-08-27,1958,8,27,37.2,98.96,
USW00013958,1958-08-28,1958,8,28,37.2,98.96,
USW00013958,1958-08-29,1958,8,29,36.1,96.98,
USW00013958,1958-08-30,1958,8,30,36.1,96.98,
USW00013958,1958-08-31,1958,8,31,36.7,98.06,
USW00013958,1959-06-01,1959,6,1,33.9,93.02,
USW00013958,1959-06-02,1959,6,2,33.3,91.94,
USW00013958,1959-06-03,1959,6,3,32.8,91.04,
USW00013958,1959-06-04,1959,6,4,33.3,91.94,
USW00013958,1959-06-05,1959,6,5,32.8,91.04,
USW00013958,1959-06-06,1959,6,6,29.4,84.92,
USW00013958,1959-06-07,1959,6,7,30.6,87.08,
USW00013958,1959-06-08,1959,6,8,32.2,89.96,
USW00013958,1959-06-09,1959,6,9,34.4,93.92,
USW00013958,1959-06-10,1959,6,10,35.6,96.08,
USW00013958,1959-06-11,1959,6,11,35.6,96.08,
USW00013958,1959-06-12,1959,6,12,36.1,96.98,
USW00013958,1959-06-13,1959,6,13,35.0,95.0,
USW00013958,1959-06-14,1959,6,14,33.9,93.02,
USW00013958,1959-06-15,1959,6,15,35.0,95.0,
USW00013958,1959-06-16,1959,6,16,33.9,93.02,
USW00013958,1959-06-17,1959,6,17,35.6,96.08,
USW00013958,1959-06-18,1959,6,18,36.7,98.06,
USW00013958,1959-06-19,1959,6,19,37.2,98.96,
USW00013958,1959-06-20,1959,6,20,36.7,98.06,
USW00013958,1959-06-21,1959,6,21,36.7,98.06,
USW00013958,1959-06-22,1959,6,22,33.9,93.02,
USW00013958,1959-06-23,1959,6,23,35.0,95.0,
USW00013958,1959-06-24,1959,6,24,31.1,87.98,
USW00013958,1959-06-25,1959,6,25,27.8,82.04,
USW00013958,1959-06-26,1959,6,26,32.8,91.04,
USW00013958,1959-06-27,1959,6,27,33.3,91.94,
USW00013958,1959-06-28,1959,6,28,33.3,91.94,
USW00013958,1959-06-29,1959,6,29,33.9,93.02,
USW00013958,1959-06-30,1959,6,30,34.4,93.92,
USW00013958,1959-07-01,1959,7,1,34.4,93.92,
USW00013958,1959-07-02,1959,7,2,35.0,95.0,
USW00013958,1959-07-03,1959,7,3,35.6,96.08,
USW00013958,1959-07-04,1959,7,4,35.6,96.08,
USW00013958,1959-07-05,1959,7,5,35.0,95.0,
USW00013958,1959-07-06,1959,7,6,35.0,95.0,
USW00013958,1959-07-07,1959,7,7,35.0,95.0,
USW00013958,1959-07-08,1959,7,8,35.6,96.08,
USW00013958,1959-07-09,1959,7,9,36.1,96.98,
USW00013958,1959-07-10,1959,7,10,36.1,96.98,
USW00013958,1959-07-11,1959,7,11,36.1,96.98,
USW00013958,1959-07-12,1959,7,12,35.0,95.0,
USW00013958,1959-07-13,1959,7,13,34.4,93.92,
USW00013958,1959-07-14,1959,7,14,35.0,95.0,
USW00013958,1959-07-15,1959,7,15,35.6,96.08,
USW00013958,1959-07-16,1959,7,16,36.1,96.98,
USW00013958,1959-07-17,1959,7,17,36.1,96.98,
USW00013958,1959-07-18,1959,7,18,36.1,96.98,
USW00013958,1959-07-19,1959,7,19,35.0,95.0,
USW00013958,1959-07-20,1959,7,20,34.4,93.92,
USW00013958,1959-07-21,1959,7,21,33.9,93.02,
USW00013958,1959-07-22,1959,7,22,34.4,93.92,
USW00013958,1959-07-23,1959,7,23,36.1,96.98,
USW00013958,1959-07-24,1959,7,24,33.9,93.02,
USW00013958,1959-07-25,1959,7,25,31.1,87.98,
USW00013958,1959-07-26,1959,7,26,34.4,93.92,
USW00013958,1959-07-27,1959,7,27,35.0,95.0,
USW00013958,1959-07-28,1959,7,28,34.4,93.92,
USW00013958,1959-07-29,1959,7,29,35.0,95.0,
USW00013958,1959-07-30,1959,7,30,34.4,93.92,
USW00013958,1959-07-31,1959,7,31,35.6,96.08,
USW00013958,1959-08-01,1959,8,1,36.7,98.06,
USW00013958,1959-08-02,1959,8,2,36.7,98.06,
USW00013958,1959-08-03,1959,8,3,37.8,100.04,
USW00013958,1959-08-04,1959,8,4,37.2,98.96,
USW00013958,1959-08-05,1959,8,5,36.7,98.06,
USW00013958,1959-08-06,1959,8,6,37.2,98.96,
USW00013958,1959-08-07,1959,8,7,37.8,100.04,
USW00013958,1959-08-08,1959,8,8,32.8,91.04,
USW00013958,1959-08-09,1959,8,9,32.8,91.04,
USW00013958,1959-08-10,1959,8,10,34.4,93.92,
USW00013958,1959-08-11,1959,8,11,35.6,96.08,
USW00013958,1959-08-12,1959,8,12,35.6,96.08,
USW00013958,1959-08-13,1959,8,13,35.6,96.08,
USW00013958,1959-08-14,1959,8,14,33.9,93.02,
USW00013958,1959-08-15,1959,8,15,33.9,93.02,
USW00013958,1959-08-16,1959,8,16,35.6,96.08,
USW00013958,1959-08-17,1959,8,17,35.6,96.08,
USW00013958,1959-08-18,1959,8,18,36.1,96.98,
USW00013958,1959-08-19,1959,8,19,36.1,96.98,
USW00013958,1959-08-20,1959,8,20,35.0,95.0,
USW00013958,1959-08-21,1959,8,21,34.4,93.92,
USW00013958,1959-08-22,1959,8,22,33.9,93.02,
USW00013958,1959-08-23,1959,8,23,26.1,78.98,
USW00013958,1959-08-24,1959,8,24,30.0,86.0,
USW00013958,1959-08-25,1959,8,25,28.9,84.02,
USW00013958,1959-08-26,1959,8,26,25.6,78.08,
USW00013958,1959-08-27,1959,8,27,31.7,89.06,
